Bof_20200828
ANALYTICDATE	CURRENCY	CURVE_PILLAR	CURVE_PILLAR_MAT	POSITIONID_FE	DELTA	GAMMA	INSTRUMENT_FE	PORTFOLIOID_FE	REF_DATE	RISK_NATURE	UND_CCY	UNDERLYINGID_FE	UND_MARKET	TBRICKS_INSTRUMENT_ID	DIVIDEND_SENS
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202512 C 6000 | 19 DEC 25 | C | E | 6000.0000000000 | XEUR | Eurex NTA	-0.36843279689608605	-0.0006772119910415446	OESX 202512 C 6000	EQ-INDEXVOL2	2020-08-28	GrandTotal				fcac06de-1f30-11e9-a2d0-b3645e528b7a	12.383367034585717
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_EP CED FTMIB JAN25 C50 6Y - 4842 | 29 JAN 25 | C | E | 9885.7750000000 | XXXX | Internal	-3.1505705557440526	-0.000060088443006965006	OPT_EP CED FTMIB JAN25 C50 6Y - 4842	EQ-INDEXVOL2	2020-08-28	GrandTotal				bc42b9b0-9e9d-11ea-a0a0-6b77645bee53	326.3794493118975
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BLACKROCK INC | XNYS | Reuters Elektron	0	0	BLACKROCK INC	RELATIVE09	2020-08-28	GrandTotal				5aa9d7dc-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CORE LABORATORIES | XNYS | Reuters Elektron	0	0	CORE LABORATORIES	RELATIVE09	2020-08-28	GrandTotal				f83e97ed-2d70-11ea-f47a-e4f7cfc1999a	0
2020-08-28	EUR			QUANTO | EUR | Equities | Options | Put | AXA 202012 P 24.5 | 18 DEC 20 | P | A | 24.5000000000 | XEUR | Eurex NTA	0	0	AXA 202012 P 24.5	QUANTO	2020-08-28	GrandTotal				f6f7fc2a-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Put | MIBO1O17500 | 19 MAR 21 | P | E | 17500.0000000000 | XDMI | Borsa Italiana IDEM	2.605045158066726	-0.0007394585469024399	MIBO1O17500	EQ-INDEXVOL2	2020-08-28	GrandTotal				e9958a9c-6cd3-11ea-a480-53318575c5c6	-11.423830279454705
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Miscellaneous | Combined Instruments | I05388 | SEDX | BIT SEDEX	0	0	I05388	EQ-INDEXVOL2	2020-08-28	GrandTotal				c376abb4-baa1-11e9-a020-091cb4b8f405	0
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E DEC21 CCAP - 3683 | 21 FEB 22 | C | E | 4452.3232000000 | XXXX | Internal	1.7805566253213814	0.006842528237139836	OPT_SX5E DEC21 CCAP - 3683	EQ-INDEXVOL2	2020-08-28	GrandTotal				bb6faa98-9e9d-11ea-a0a0-6b77645bee53	-15.093634204916604
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202012 C 5000 | 18 DEC 20 | C | E | 5000.0000000000 | XEUR | Eurex NTA	0.001443017151484621	0.000024282525984613173	OESX 202012 C 5000	EQ-INDEXVOL2	2020-08-28	GrandTotal				f382642c-1f30-11e9-a2d0-b3645e528b7a	-0.001375632291563747
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | FASTENAL CO | XNAS | Reuters Elektron	0	0	FASTENAL CO	RELATIVE09	2020-08-28	GrandTotal				5a88e82e-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | COMERICA INC | XNYS | Reuters Elektron	0	0	COMERICA INC	RELATIVE09	2020-08-28	GrandTotal				5a8d4a2c-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | O REILLY AUTO | XNAS | Reuters Elektron	0	0	O REILLY AUTO	RELATIVE09	2020-08-28	GrandTotal				5a679ad4-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | F L12,15 Dec20 - OTC - CARIMONTE | 18 DEC 20 | C | E | 12.1500000000 | None | OTC Derivatives	11786.26021886394	10503.875502675308	F L12,15 Dec20 - OTC - CARIMONTE	EQSSVOLOTC	2020-08-28	GrandTotal				d8e88548-d7c0-11ea-ad00-165624ea06d9	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | IBERDROLA MAR25 CALL 3.891 OTC - EPSILON | 13 MAR 25 | C | E | 3.8910000000 | None | OTC Derivatives	-17295.068492680337	-274.8419067355202	IBERDROLA MAR25 CALL 3.891 OTC - EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				bc4fee42-7710-11e9-9400-98972329be46	229.97278641901127
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | IBERDROLA MAR23 CALL 3.891 OTC - EPSILON | 13 MAR 23 | C | E | 3.8910000000 | None | OTC Derivatives	-17608.815468203717	-175.36172614349368	IBERDROLA MAR23 CALL 3.891 OTC - EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				bc4fb936-7710-11e9-9400-98972329be46	133.98692390311624
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | 1_OREP H293.5275 - OTC EPSILON | 05 AUG 21 | C | E | 293.5275000000 | None | OTC Derivatives	-3160.4561170393254	-42.36597218594627	1_OREP H293.5275 - OTC EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				7846afce-d7c7-11ea-ad00-165624ea06d9	59.23888246189892
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202212 C 2800 | 16 DEC 22 | C | E | 2800.0000000000 | XEUR | Eurex NTA	1038.8028881649527	0.49832366582793824	OESX 202212 C 2800	EQ-INDEXVOL2	2020-08-28	GrandTotal				f4485c40-1f30-11e9-a2d0-b3645e528b7a	-15857.511743130317
2020-08-28	EUR			MTAINT | EUR | Equities | Equities | Common/Ordinary shares | PHILIPS | MTAH | BIT MTA	-454	0	PHILIPS	MTAINT	2020-08-28	GrandTotal				ef9de670-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | BMW MAR25 CALL 37.703 OTC - EPSILON | 13 MAR 25 | C | E | 37.7030000000 | None | OTC Derivatives	-1486.3249097358598	-16.02791620425633	BMW MAR25 CALL 37.703 OTC - EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				bc627ef4-7710-11e9-9400-98972329be46	96.88752964210539
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | BYG MAR22 CALL 17.505 OTC - EPSILON | 14 MAR 22 | C | E | 17.5050000000 | None | OTC Derivatives	-3719.719403849499	-36.784493942593	BYG MAR22 CALL 17.505 OTC - EPSILON	EQSSVOLOTC	2020-08-28	GrandTotal				bc650836-7710-11e9-9400-98972329be46	106.04286493799407
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | BAY F68 J21 - OTC - STRUTT | 18 JUN 21 | C | A | 68.0000000000 | XOFF | OTC Derivatives	43003.63565761074	4476.438569240449	BAY F68 J21 - OTC - STRUTT	EQSSVOLOTC	2020-08-28	GrandTotal				2e31ad8e-9ba1-11e9-a1d0-0f84e4b46cc7	-453.06649588261473
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202212 C 3200 | 16 DEC 22 | C | E | 3200.0000000000 | XEUR | Eurex NTA	1.5882375925997088	0.0012888001269310448	OESX 202212 C 3200	EQ-INDEXVOL2	2020-08-28	GrandTotal				f448c464-1f30-11e9-a2d0-b3645e528b7a	-24.238523161757257
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202512 C 3100 | 19 DEC 25 | C | E | 3100.0000000000 | XEUR | Eurex NTA	266.29267516726674	0.15472722360914298	OESX 202512 C 3100	EQ-INDEXVOL2	2020-08-28	GrandTotal				f9530c76-1f30-11e9-a2d0-b3645e528b7a	-8969.079105601168
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I05856 | SEDX | BIT SEDEX	-0.09139618445838861	-0.00008176716046696837	I05856	EQ-INDEXVOL2	2020-08-28	GrandTotal				405e3936-1659-11ea-b3f0-689a4e2fd020	17290.22439189464
2020-08-28	EUR			MTAINT | EUR | Equities | Equities | Common/Ordinary shares | SAFRAN | MTAH | BIT MTA	-1557	0	SAFRAN	MTAINT	2020-08-28	GrandTotal				efa258f4-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			MTAINT | EUR | Equities | Equities | Common/Ordinary shares | GILEAD EUR | XETR | Xetra T7	-892	0	GILEAD EUR	MTAINT	2020-08-28	GrandTotal				ef9df6b0-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | ATL | MTAA | BIT MTA	592500	0	ATL	EQSSVOLOTC	2020-08-28	GrandTotal				efa0e424-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | G | MTAA | BIT MTA	9948500	0	G	EQSSVOLOTC	2020-08-28	GrandTotal				ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | A2A | MTAA | BIT MTA	-500000	0	A2A	EQSSVOLOTC	2020-08-28	GrandTotal				ef9cf4ea-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Call | ENI L12 Dec23 - OTC - STRUTT | 15 DEC 23 | C | E | 12.0000000000 | XXXX | OTC Derivatives	13990.578462638485	8587.059183614165	ENI L12 Dec23 - OTC - STRUTT	EQSSVOLOTC	2020-08-28	GrandTotal				ead41220-da9d-11e9-8910-ac2964590592	-155.4652280088831
2020-08-28	EUR			EQSSVOLOTC | EUR | Equities | Options | Put | ENI X12 Dec23 - OTC - STRUTT | 15 DEC 23 | P | E | 12.0000000000 | XXXX | OTC Derivatives	-333028.26461208455	25761.177550842494	ENI X12 Dec23 - OTC - STRUTT	EQSSVOLOTC	2020-08-28	GrandTotal				3e279e26-d966-11e9-b2f0-5dd386df89f3	3715.005839243446
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESB 202112 P 130 | 17 DEC 21 | P | E | 130.0000000000 | XEUR | Eurex NTA	-3975.412349354874	3.974488634183857	OESB 202112 P 130	EQ-INDEXVOL2	2020-08-28	GrandTotal				fa63d49c-1f30-11e9-a2d0-b3645e528b7a	3737.397943586984
2020-08-28	EUR			EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_EP3 SXDP SEPT20 BDT PUT ATM - 3569 | 23 SEP 20 | P | E | 740.8100000000 | XXXX | Internal	-0.18153355477304578	0.009191894957467202	OPT_EP3 SXDP SEPT20 BDT PUT ATM - 3569	EQ-INDEXVOL2	2020-08-28	GrandTotal				bb409dd4-9e9d-11ea-a0a0-6b77645bee53	0.0018367714881486195
2020-08-28	EUR			VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JAN22 CATM - 3651 | 26 JAN 22 | C | E | 1800.9500000000 | XXXX | Internal	30.882752396159113	0.258117454096996	OPT_SD3E JAN22 CATM - 3651	VOL_STCK_AA_PR	2020-08-28	GrandTotal				bb628c46-9e9d-11ea-a0a0-6b77645bee53	-192.53539783062806
2020-08-28	EUR			AA | EUR | Equities | Options | Put | OTC SD3E P2000 DEC24 - JPM STD | 20 DEC 24 | P | E | 2000.0000000000 | None | OTC Derivatives	-638.553495217206	0.28651703105120985	OTC SD3E P2000 DEC24 - JPM STD	AA	2020-08-28	GrandTotal				cecaedf2-1101-11ea-95c0-9c8971a2b88b	14005.019909303654
2020-08-28	EUR			AA | EUR | Equities | Options | Call | OPT_CERT SD3E APR26 BDT C66.66 4Y - 4954 | 25 APR 23 | C | E | 1363.5535000000 | XXXX | Internal	-287.563438223837	-0.5824852765265028	OPT_CERT SD3E APR26 BDT C66.66 4Y - 4954	AA	2020-08-28	GrandTotal				bc619646-9e9d-11ea-a0a0-6b77645bee53	4006.110909669387
2020-08-28	EUR			AA | EUR | Equities | Options | Call | OPT_SD3E JUN19 BDT C66.66 7Y - 5060 | 24 JUN 26 | C | E | 1277.9600000000 | XXXX | Internal	-261.4618291024245	-0.4415961104888969	OPT_SD3E JUN19 BDT C66.66 7Y - 5060	AA	2020-08-28	GrandTotal				bc79a7ae-9e9d-11ea-a0a0-6b77645bee53	7930.814136936842
2020-08-28	EUR			AA | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 7Y - 4791 | 26 NOV 25 | C | E | 952.7500000000 | XXXX | Internal	-171.08622551643995	-0.1303305037376241	OPT_CERT SD3E NOV25 BDT CALL50 7Y - 4791	AA	2020-08-28	GrandTotal				bc1cf27a-9e9d-11ea-a0a0-6b77645bee53	4556.185843028584
2020-08-28	EUR			VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_EP3 SXDP SEPT20 BDT PUT ATM - 3569 | 23 SEP 20 | P | E | 740.8100000000 | XXXX | Internal	0.1823381356252255	-0.009232634658109714	OPT_EP3 SXDP SEPT20 BDT PUT ATM - 3569	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				bb409dd4-9e9d-11ea-a0a0-6b77645bee53	-0.001844912303608558
2020-08-28	EUR			VOL_STOCK_IDX_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E APR22 BDT | ETLX | EuroTLX Equities	-122.80967071070606	-0.007457165748709259	EP3 SX5E APR22 BDT	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				3414f372-1f2e-11e9-a2d0-b3645e528b7a	1137.3968549439765
2020-08-28	USD			SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | Raytheon Technologies Corporation | XNYS | Reuters Elektron	0	0	Raytheon Technologies Corporation	SYST_VOL	2020-08-28	GrandTotal				5a65c588-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | AMAZON USD | XNAS | Reuters Elektron	0	0	AMAZON USD	SYST_VOL	2020-08-28	GrandTotal				5a6517a0-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | DELL | XNYS | Reuters Elektron	0	0	DELL	SYST_VOL	2020-08-28	GrandTotal				7319b0a6-8551-11ea-b7e8-9b0947f592a0	
2020-08-28	EUR			TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | ZAL | XETR | Xetra T7	3200	0	ZAL	TEAM_STRAT	2020-08-28	GrandTotal				e33a5c50-1f2b-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			VOL_STOCK_IDX_PR | USD | Equities | Options | Call | OPT_SPX MAY24 CCAP - 5052 | 29 MAY 24 | C | E | 4073.0490000000 | XXXX | Internal	-31.642128969627603	-0.026598833356547807	OPT_SPX MAY24 CCAP - 5052	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				bc72c272-9e9d-11ea-a0a0-6b77645bee53	1996.1015063697764
2020-08-28	USD			VOL_STOCK_IDX_PR | USD | Equities | Options | Call | OPT_SPX MAY24 CATM - 5052 | 29 MAY 24 | C | E | 2752.0600000000 | XXXX | Internal	63.93010923449431	0.01695128146150737	OPT_SPX MAY24 CATM - 5052	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				bc71ea6e-9e9d-11ea-a0a0-6b77645bee53	-4034.419903401788
2020-08-28	EUR			SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | PHARMA MAR ORD | XMAD | Reuters Elektron	0	0	PHARMA MAR ORD	SYST_VOL	2020-08-28	GrandTotal				5aa60454-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | WALMART INC EUR | ETLX | EuroTLX Equities	-97	0	WALMART INC EUR	EQ-TLX	2020-08-28	GrandTotal				e35b1044-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | SAINT-GOBAIN | ETLX | EuroTLX Equities	-140	0	SAINT-GOBAIN	EQ-TLX	2020-08-28	GrandTotal				ef9d0638-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | MOTOROLA SOL USD | BATY | Virtu	100	0	MOTOROLA SOL USD	EQ-TLX	2020-08-28	GrandTotal				5a835440-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			AA | EUR | Equities | Options | Put | OTC SD3E p1900 DEC25 - JPM | 19 DEC 25 | P | E | 1900.0000000000 | None | OTC Derivatives	874.4030284001083	-0.47875791112357574	OTC SD3E p1900 DEC25 - JPM	AA	2020-08-28	GrandTotal				c1bfdf36-7710-11e9-9400-98972329be46	-23441.417951589756
2020-08-28	EUR			VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_EP CED FTMIB JAN25 C50 4Y - 4842 | 25 JAN 23 | C | E | 9885.7750000000 | XXXX | Internal	3.299685641022102	0.00004801858712411627	OPT_EP CED FTMIB JAN25 C50 4Y - 4842	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				bc411eb6-9e9d-11ea-a0a0-6b77645bee53	-167.53386986173854
2020-08-28	USD			VOL_STOCK_IDX_PR | USD | Equities | Options | Call | OPT_DJGT FEB23 C ATM - 4448 | 24 FEB 23 | C | E | 307.4000000000 | XXXX | Internal	10017.176568302331	20.221588329592542	OPT_DJGT FEB23 C ATM - 4448	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				bbe6ad3c-9e9d-11ea-a0a0-6b77645bee53	-1329.8903901560648
2020-08-28	EUR			EQ1-CASH | EUR | Equities | Equities | Common/Ordinary shares | GGTV | MTAA | BIT MTA	51007	0	GGTV	EQ1-CASH	2020-08-28	GrandTotal				efa119e4-1f2a-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ1-CASH | EUR | Equities | Equities | Common/Ordinary shares | CASS | MTAA | BIT MTA	12990	0	CASS	EQ1-CASH	2020-08-28	GrandTotal				ef9e07ae-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ1-CASH | EUR | Equities | Equities | Common/Ordinary shares | ASC | MTAA | BIT MTA	12005	0	ASC	EQ1-CASH	2020-08-28	GrandTotal				ef9f6ab8-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			VOLA_STRAT | USD | Equities | Options | Call | IBM Jan1 200.0 C | 15 JAN 21 | C | A | 200.0000000000 | OPRA | Reuters Elektron	-64.66389544109204	-11.937527592180256	IBM Jan1 200.0 C	VOLA_STRAT	2020-08-28	GrandTotal				7dc7a834-5151-11e9-b8d0-ec23cf8de3db	0.9338792995268811
2020-08-28	USD			VOLA_STRAT | USD | Equities | Equities | Units | SPDR S&P 500 | ARCX | Virtu	15000	0	SPDR S&P 500	VOLA_STRAT	2020-08-28	GrandTotal				5af1c470-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			VOL_STOCK_IDX_PR | USD | Equities | Options | Call | OPT_SPX DEC21 CATM - 3627 | 23 DEC 21 | C | E | 2078.3600000000 | XXXX | Internal	38.11453907098139	0.004116243739072246	OPT_SPX DEC21 CATM - 3627	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				bb60309a-9e9d-11ea-a0a0-6b77645bee53	-826.4543037217463
2020-08-28	USD			VOL_STOCK_IDX_PR | USD | Equities | Miscellaneous | Combined Instruments | EPC SPX MAY24 ISPB | ETLX | EuroTLX Equities	-32.28798026486672	0.00964755189504044	EPC SPX MAY24 ISPB	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				d5b670e4-88cd-11e9-8d60-1c1d03a602f1	2038.3183970295977
2020-08-28	EUR			VOL_STOCK_IDX_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E MAR23 SX5E BDT | ETLX | EuroTLX Equities	-242.81579026589142	-0.1405060981347323	EP3 SX5E MAR23 SX5E BDT	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				343189ce-1f2e-11e9-a2d0-b3645e528b7a	3807.887210344117
2020-08-28	USD			EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | APPLE USD | XNAS | Virtu	-50	0	APPLE USD	EQ-TLX	2020-08-28	GrandTotal				5ae55a96-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | CHEVRON EUR | XETR | Xetra T7	-32	0	CHEVRON EUR	EQ-TLX	2020-08-28	GrandTotal				e359b38e-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			IPO_US | EUR | Equities | Rights | Warrants | WNSP21 | XAIM | BIT MTA	0	0	WNSP21	IPO_US	2020-08-28	GrandTotal				26f62dbc-39b6-11e9-aa00-490041a9bcec	
2020-08-28	USD			STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | BOEING USD | XNYS | Virtu	3700	0	BOEING USD	STRATEGIC	2020-08-28	GrandTotal				5b03de30-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			STRATEGIC | EUR | Equities | Equities | Common/Ordinary shares | EXSY | XAIM | BIT MTA	0	0	EXSY	STRATEGIC	2020-08-28	GrandTotal				efa2b966-1f2a-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX5E APR22 C CAP - 3727 | 28 APR 22 | C | E | 4178.9298000000 | XXXX | Internal	-18.64330024759603	-0.05281573420264149	OPT_SX5E APR22 C CAP - 3727	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				bb7a3d0a-9e9d-11ea-a0a0-6b77645bee53	172.4394254191603
2020-08-28	EUR			VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX7E MAR23 CATM - 4033 | 01 MAR 23 | C | E | 118.0100000000 | XXXX | Internal	33.45399756534958	2.5754710396194236	OPT_SX7E MAR23 CATM - 4033	VOL_STOCK_IDX_PR	2020-08-28	GrandTotal				bbb52258-9e9d-11ea-a0a0-6b77645bee53	-53.08196366640734
2020-08-28	EUR			EQ1-CASH | EUR | Equities | Equities | Common/Ordinary shares | FILA | MTAA | BIT MTA	12869	0	FILA	EQ1-CASH	2020-08-28	GrandTotal				efa09a8c-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | CORNING USD | XNAS | Virtu	-290	0	CORNING USD	EQ-TLX	2020-08-28	GrandTotal				5b1328fe-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | ALCOA USD | XCIS | Virtu	-50	0	ALCOA USD	EQ-TLX	2020-08-28	GrandTotal				5a5b06d4-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | FACEBOOK EUR | ETLX | EuroTLX Equities	1084	0	FACEBOOK EUR	EQ-TLX	2020-08-28	GrandTotal				efa2ebd4-1f2a-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			BASKETRADING | EUR | Equities | Equities | Common/Ordinary shares | NEXI | MTAA | BIT MTA	40654	0	NEXI	BASKETRADING	2020-08-28	GrandTotal				c8a07832-600a-11e9-8670-ae66888a0056	0
2020-08-28	EUR			EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | GENERAL ELEC EUR | XETR | Xetra T7	175	0	GENERAL ELEC EUR	EQ-TLX	2020-08-28	GrandTotal				6e48f5be-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			STRATEGIC | EUR | Equities | Options | Call | NOA3 202112 C 4.8 | 17 DEC 21 | C | A | 4.8000000000 | XEUR | Eurex NTA	0	0	NOA3 202112 C 4.8	STRATEGIC	2020-08-28	GrandTotal				f9dcd604-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BASKETRADING | EUR | Equities | Equities | Common/Ordinary shares | ATL | MTAA | BIT MTA	56529	0	ATL	BASKETRADING	2020-08-28	GrandTotal				efa0e424-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			SPMIB | USD | Equities | Equities | Common/Ordinary shares | AIMMUNE THERAPE | XNAS | Virtu	0	0	AIMMUNE THERAPE	SPMIB	2020-08-28	GrandTotal				5a764098-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			SPMIB | USD | Equities | Equities | Common/Ordinary shares | CRSP | XNAS | Virtu	500	0	CRSP	SPMIB	2020-08-28	GrandTotal				5a93bd44-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ1-CASH | EUR | Equities | Equities | Common/Ordinary shares | CELL | XAIM | BIT MTA	27371	0	CELL	EQ1-CASH	2020-08-28	GrandTotal				ef9c045e-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | COCA-COLA CO EUR | XETR | Xetra T7	461	0	COCA-COLA CO EUR	EQ-TLX	2020-08-28	GrandTotal				e359bb40-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			STRATEGIC | USD | Equities | Options | Call | IBM Jan1 190.0 C | 15 JAN 21 | C | A | 190.0000000000 | OPRA | Reuters Elektron	0	0	IBM Jan1 190.0 C	STRATEGIC	2020-08-28	GrandTotal				7dc79ee8-5151-11e9-b8d0-ec23cf8de3db	0
2020-08-28	USD			STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | TWITTER INC USD | XNYS | Virtu	-40000	0	TWITTER INC USD	STRATEGIC	2020-08-28	GrandTotal				5b24ccee-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | MICRON TECH USD | XNAS | Virtu	0	0	MICRON TECH USD	STRATEGIC	2020-08-28	GrandTotal				5b15da18-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			SYST_VOL | USD | Equities | Collective investment vehicles | ETF | INVSC QQQ S1 | XNAS | Reuters Elektron	0	0	INVSC QQQ S1	SYST_VOL	2020-08-28	GrandTotal				252155ea-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			EQ1-CASH | EUR | Equities | Equities | Common/Ordinary shares | ELES | XAIM | BIT MTA	12000	0	ELES	EQ1-CASH	2020-08-28	GrandTotal				62f4e360-9255-11e9-b650-250734acbd40	
2020-08-28	USD			ALPHA_SHORT | USD | Equities | Equities | Common/Ordinary shares | SALESFORCE COM | XNYS | Virtu	-1000	0	SALESFORCE COM	ALPHA_SHORT	2020-08-28	GrandTotal				5a5c3748-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | CIENA CORPRATION USD | EDGA | Virtu	-52	0	CIENA CORPRATION USD	EQ-TLX	2020-08-28	GrandTotal				5ab1034a-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | LUFTHANSA | ETLX | EuroTLX Equities	5703	0	LUFTHANSA	EQ-TLX	2020-08-28	GrandTotal				ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	0
