Bof_20200828
ANALYTICDATE	CURRENCY	POSITIONID_FE	MTM_MARKET	MTM_PRICE	MTM_PRICE_FWD	MTM_RATE	PORTFOLIOID_FE	REF_DATE	REGULAR_SETTL	SPOT_PRICE	VOLATILITY	EVAL_MODE	SETTLEMENT	INTERNAL_MODEL	CREDIT_CURVEID	VOLATILITY_DAY_COUNT	VOLATILITY_GROUP	UNDERLYING_RATE	UNDERLYING_RATE_MODE	YIELD_OFFSET	CREDIT_CURVE_NAME	VOLATILITY_GROUP_ID	TBRICKS_INSTRUMENT_ID	FINANCING_RATE	REPO_MARGIN_RATE	MIC_JOIN_MKT_ATTR	F_IS_MANUAL_VOLA
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | PIRC0L4.20 | 18 DEC 20 | C | A | 4.2000000000 | XDMI | Borsa Italiana IDEM	XDMI	0.0955			EQ_SSVOL	2020-08-28		0.0955	37.11964427277217	1	1	AMERICAN_ESCROWED_DIVIDEND	ef9c4950-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256	PIRC_PIRC risk fixed expiry	0	Curve		PIRC	de5dbbc0-39d7-11e9-a900-eb52c95dd479	fdf16c9e-2553-11ea-af50-2dba816f6810	0	0	XDMI	N
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | MB0L9 | 18 DEC 20 | C | A | 9.0000000000 | XDMI | Borsa Italiana IDEM	XDMI	0.108			EQ_SSVOL	2020-08-28		0.108	31.557826065175814	1	1	AMERICAN_ESCROWED_DIVIDEND	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256	MB_MB risk fixed expiry	0	Curve		MB	dd5b85c2-39d7-11e9-a900-eb52c95dd479	fe08d1ea-2553-11ea-af50-2dba816f6810	0	0	XDMI	N
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | TIT0L0.46 | 18 DEC 20 | C | A | .4600000000 | XDMI | Borsa Italiana IDEM	XDMI	0.0145			EQ_SSVOL	2020-08-28		0.0145	38.48502722608672	1	1	AMERICAN_ESCROWED_DIVIDEND		TRADING_DIV_256	TIT_TIT risk fixed expiry	0	Curve			d4e2952a-39d7-11e9-a900-eb52c95dd479	fe3a482e-2553-11ea-af50-2dba816f6810	0	0	XDMI	N
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Put | ENI0X12.50 | 18 DEC 20 | P | A | 12.5000000000 | XDMI | Borsa Italiana IDEM	XDMI	4.66625			EQ_SSVOL	2020-08-28		4.66625	26.939242428889315	1	1	AMERICAN_ESCROWED_DIVIDEND	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256	ENI_ENI risk fixed expiry	0	Curve		ENI	e6a3c842-39d7-11e9-a900-eb52c95dd479	fe95e68e-2553-11ea-af50-2dba816f6810	0	0	XDMI	N
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Options | Call | ENEL0L6.60 | 18 DEC 20 | C | A | 6.6000000000 | XDMI | Borsa Italiana IDEM	XDMI	1.19825			EQ_SSVOL	2020-08-28		1.19825	32.11155084862782	1	1	AMERICAN_ESCROWED_DIVIDEND	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256	ENEL_ENEL risk fixed expiry	0	Curve		ENEL	e46ebb7c-39d7-11e9-a900-eb52c95dd479	fee50d90-2553-11ea-af50-2dba816f6810	0	0	XDMI	N
2020-08-28	EUR	EQIDXVOTC | EUR | Equities | Options | Call | SX5E JUL27 C130 OTC - EPSILON | 14 JUL 27 | C | E | 4303.0000000000 | None | OTC Derivatives	None				EQIDXVOTC	2020-08-28			17.131104768325713	1	2	EUROPEAN_ESCROWED_DIVIDEND	c82863da-1f30-11e9-a2d0-b3645e528b7a	TRADING_DIV_256	DJES50_DJES50 risk fixed expiry	0	Contract		SX5E	cf4df320-39d7-11e9-a900-eb52c95dd479	257d6cb4-d17e-11ea-8a90-c9f38113e6cf	0	0	None	N
2020-08-28	EUR	EQIDXVOTC | EUR | Equities | Options | Call | OTC SD3E C1300 DEC25 - STRUCT | 19 DEC 25 | C | E | 1300.0000000000 | XOFF | OTC Derivatives	XOFF				EQIDXVOTC	2020-08-28			17.967876296416925	1	2	EUROPEAN_ESCROWED_DIVIDEND	c8278848-1f30-11e9-a2d0-b3645e528b7a	TRADING_DIV_256	0_EUR_SELDIV_0_EUR_SELDIV risk fixed expiry	0	Contract		SD3E	eb0581d0-3b41-11e9-93b0-dcd608f6e958	9e69fed6-e78a-11ea-b7f0-9b329fe26e9b	0	0	XOFF	N
2020-08-28	EUR	EQIDXVOTC | EUR | Equities | Options | Call | FTMIB L 17000 DEC20 OTC - STRD DESK2 | 18 DEC 20 | C | E | 17000.0000000000 | XXXX | OTC Derivatives	XXXX				EQIDXVOTC	2020-08-28			33.71692905249909	1	2	EUROPEAN_ESCROWED_DIVIDEND	34e95b34-1f2f-11e9-a250-b9388dfd6f69	TRADING_DIV_256	FTMIB_FTMIB risk fixed expiry	0	Curve		FTMIB	d9df2e30-39d7-11e9-a900-eb52c95dd479	c01074de-7710-11e9-9400-98972329be46	0	0	XXXX	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | LUFTHANSA | XETR | Xetra T7	XETR	9.039			MTAINT	2020-08-28		9.039		1	2	EQUITY	ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Contract		LUFTHANSA		ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	0	0	XETR	Y
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | SAINT-GOBAIN | XPAR | Euronext Optiq	XPAR	34.239999999999995			MTAINT	2020-08-28		34.239999999999995		1	2	EQUITY		TRADING_DIV_256			Curve				ef9d0638-1f2a-11e9-a2d0-b3645e528b7a	0	0	XPAR	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | INDITEX | MTAH | BIT MTA	MTAH	24.025			MTAINT	2020-08-28		24.025		1	2	EQUITY		TRADING_DIV_256			Curve				ef9d6d62-1f2a-11e9-a2d0-b3645e528b7a	0	0	MTAH	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | ADIDAS | MTAH | BIT MTA	MTAH	252.64999999999998			MTAINT	2020-08-28		252.64999999999998		1	2	EQUITY	ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		ADIDAS		ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a	0	0	MTAH	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | ADIDAS | XETR | Xetra T7	XETR	252.64999999999998			MTAINT	2020-08-28		252.64999999999998		1	2	EQUITY	ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		ADIDAS		ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a	0	0	XETR	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | ESSILOR INTL | MTAH | BIT MTA	MTAH	113.475			MTAINT	2020-08-28		113.475		1	2	EQUITY		TRADING_DIV_256			Contract				ef9ea4c0-1f2a-11e9-a2d0-b3645e528b7a	0	0	MTAH	Y
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | TESLA EUR | ETLX | EuroTLX Equities	ETLX	1912.3000000000002			MTAINT	2020-08-28		1912.3000000000002		1	2	EQUITY	5af4abae-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Contract		TESLA USD		ef9f36a6-1f2a-11e9-a2d0-b3645e528b7a	0	0	ETLX	Y
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | NOKIA | XETR | Xetra T7	XETR	4.17			MTAINT	2020-08-28		4.17		1	2	EQUITY	ef9f98c6-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Contract		NOKIA		ef9f98c6-1f2a-11e9-a2d0-b3645e528b7a	0	0	XETR	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | HEIDELBERGCEMENT | XETR | Xetra T7	XETR	52.69			MTAINT	2020-08-28		52.69		1	2	EQUITY		TRADING_DIV_256			Curve				ef9fb842-1f2a-11e9-a2d0-b3645e528b7a	0	0	XETR	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | LVMH | ETLX | EuroTLX Equities	ETLX	396.45			MTAINT	2020-08-28		396.45		1	2	EQUITY	efa01314-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		LVMH		efa01314-1f2a-11e9-a2d0-b3645e528b7a	0	0	ETLX	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | IBERDROLA | MTAH | BIT MTA	MTAH	10.7025			MTAINT	2020-08-28		10.7025		1	2	EQUITY	efa07020-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Contract		IBERDROLA		efa07020-1f2a-11e9-a2d0-b3645e528b7a	0	0	MTAH	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | AIR FRANCE KLM | XPAR | Euronext Optiq	XPAR	3.9699999999999998			MTAINT	2020-08-28		3.9699999999999998		1	2	EQUITY		TRADING_DIV_256			Curve				efa0d0b0-1f2a-11e9-a2d0-b3645e528b7a	0	0	XPAR	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | SCHNEIDER | XPAR | Euronext Optiq	XPAR	105.17500000000001			MTAINT	2020-08-28		105.17500000000001		1	2	EQUITY		TRADING_DIV_256			Curve				efa19ac2-1f2a-11e9-a2d0-b3645e528b7a	0	0	XPAR	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | K+S | MTAH | BIT MTA	MTAH	5.952			MTAINT	2020-08-28		5.952		1	2	EQUITY		TRADING_DIV_256			Curve				efa268d0-1f2a-11e9-a2d0-b3645e528b7a	0	0	MTAH	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | AMD EUR | MTAH | BIT MTA	MTAH	71.68			MTAINT	2020-08-28		71.68		1	2	EQUITY		TRADING_DIV_256			Curve				efa2c19a-1f2a-11e9-a2d0-b3645e528b7a	0	0	MTAH	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | BASF | MTAH | BIT MTA	MTAH	51.385000000000005			MTAINT	2020-08-28		51.385000000000005		1	2	EQUITY	efa3354e-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		BASF		efa3354e-1f2a-11e9-a2d0-b3645e528b7a	0	0	MTAH	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | DEUTSCHE BANK | XETR | Xetra T7	XETR	8.245000000000001			MTAINT	2020-08-28		8.245000000000001		1	2	EQUITY		TRADING_DIV_256			Curve				efa3973c-1f2a-11e9-a2d0-b3645e528b7a	0	0	XETR	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | SANOFI | MTAH | BIT MTA	MTAH	84.9			MTAINT	2020-08-28		84.9		1	2	EQUITY	efa3e2d2-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Contract		SANOFI		efa3e2d2-1f2a-11e9-a2d0-b3645e528b7a	0	0	MTAH	Y
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | ORANGE | MTAH | BIT MTA	MTAH	9.611			MTAINT	2020-08-28		9.611		1	2	EQUITY	efa43110-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Contract		ORANGE		efa43110-1f2a-11e9-a2d0-b3645e528b7a	0	0	MTAH	Y
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | AXA Equitable Holdings Inc | XNYS | Reuters Elektron	XNYS	21.4			RELATIVE09	2020-08-28		21.4		1	2	EQUITY		TRADING_DIV_256			Curve				11f671c2-3097-11ea-01da-4705d5f13dae	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Aurora Cannabis | XNYS | Reuters Elektron	XNYS	9.815			RELATIVE09	2020-08-28		9.815		1	2	EQUITY		TRADING_DIV_256			Curve				1310422f-33ae-11ea-3e50-4399b127fdaa	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SGMS | XNAS | Reuters Elektron	XNAS	21.62			RELATIVE09	2020-08-28		21.62		1	2	EQUITY		TRADING_DIV_256			Curve				24bad304-322a-11ea-cbd3-f569ed533d96	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | AGCO CRP | XNYS | Reuters Elektron	XNYS	71.97999999999999			RELATIVE09	2020-08-28		71.97999999999999		1	2	EQUITY		TRADING_DIV_256			Curve				24fe01a8-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ABBOTT LABS | XNYS | Reuters Elektron	XNYS	111.56			RELATIVE09	2020-08-28		111.56		1	2	EQUITY		TRADING_DIV_256			Curve				24fe37c2-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CORELOGIC | XNYS | Reuters Elektron	XNYS	66.38			RELATIVE09	2020-08-28		66.38		1	2	EQUITY		TRADING_DIV_256			Curve				2504ae40-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DOMINOS PIZZA | XNYS | Reuters Elektron	XNYS	416.68999999999994			RELATIVE09	2020-08-28		416.68999999999994		1	2	EQUITY		TRADING_DIV_256			Curve				25059a80-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | FIRST AMERICAN | XNYS | Reuters Elektron	XNYS	52.635			RELATIVE09	2020-08-28		52.635		1	2	EQUITY		TRADING_DIV_256			Curve				250702da-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LEGG MASON | XNYS | Reuters Elektron	XNYS	0.00001			RELATIVE09	2020-08-28		0.00001		1	2	EQUITY		TRADING_DIV_256			Curve				250adb1c-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ASGN INCORPORATD | XNYS | Reuters Elektron	XNYS	72.525			RELATIVE09	2020-08-28		72.525		1	2	EQUITY		TRADING_DIV_256			Curve				250e09f4-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SONOCO PROD | XNYS | Reuters Elektron	XNYS	53.30499999999999			RELATIVE09	2020-08-28		53.30499999999999		1	2	EQUITY		TRADING_DIV_256			Curve				25114e52-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CNH INDUSTRAL NV | XNYS | Reuters Elektron	XNYS	7.975			RELATIVE09	2020-08-28		7.975		1	2	EQUITY		TRADING_DIV_256			Curve				251598cc-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LIVENT CORP | XNYS | Reuters Elektron	XNYS	8.405000000000001			RELATIVE09	2020-08-28		8.405000000000001		1	2	EQUITY		TRADING_DIV_256			Curve				2517a194-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MELLANOX TECH | XNAS | Reuters Elektron	XNAS	0.00001			RELATIVE09	2020-08-28		0.00001		1	2	EQUITY		TRADING_DIV_256			Curve				25197d5c-514c-11e9-b8d0-ec23cf8de3db	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | EAST WEST BANCP | XNAS | Reuters Elektron	XNAS	37.495000000000005			RELATIVE09	2020-08-28		37.495000000000005		1	2	EQUITY		TRADING_DIV_256			Curve				251d1aa2-514c-11e9-b8d0-ec23cf8de3db	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | JACK HENRY ASO | XNAS | Reuters Elektron	XNAS	167.86			RELATIVE09	2020-08-28		167.86		1	2	EQUITY		TRADING_DIV_256			Curve				251e66c8-514c-11e9-b8d0-ec23cf8de3db	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | TVTY | XNAS | Reuters Elektron	XNAS	15.935			RELATIVE09	2020-08-28		15.935		1	2	EQUITY		TRADING_DIV_256			Curve				2525bb9e-514c-11e9-b8d0-ec23cf8de3db	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | M/I HOMES INC | XNYS | Reuters Elektron	XNYS	44.144999999999996			RELATIVE09	2020-08-28		44.144999999999996		1	2	EQUITY		TRADING_DIV_256			Curve				2580e6a4-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SPROUTS FARMERS | XNAS | Reuters Elektron	XNAS	24.035			RELATIVE09	2020-08-28		24.035		1	2	EQUITY		TRADING_DIV_256			Curve				258661ba-514c-11e9-b8d0-ec23cf8de3db	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | RPT Realty | XNYS | Reuters Elektron	XNYS	6			RELATIVE09	2020-08-28		6		1	2	EQUITY		TRADING_DIV_256			Curve				2d62631c-5d79-11ea-23a4-aeca9a834493	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Excels | XNAS | Reuters Elektron	XNAS	64.265			RELATIVE09	2020-08-28		64.265		1	2	EQUITY		TRADING_DIV_256			Curve				2e574675-5c72-11ea-5895-a4c5179d30b5	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | VIRTU | XNAS | Reuters Elektron	XNAS	24.655			RELATIVE09	2020-08-28		24.655		1	2	EQUITY		TRADING_DIV_256			Curve				37eeaa3c-8b77-11e9-b2ae-06b747deb312	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Performance Group | XNYS | Reuters Elektron	XNYS	35.73			RELATIVE09	2020-08-28		35.73		1	2	EQUITY		TRADING_DIV_256			Curve				38ea7402-856d-11ea-b7e8-9b0947f592a0	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | US Food | XNYS | Reuters Elektron	XNYS	24.93			RELATIVE09	2020-08-28		24.93		1	2	EQUITY		TRADING_DIV_256			Curve				38eac222-856d-11ea-b7e8-9b0947f592a0	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DELEK US HOLDINGS INC | XNYS | Reuters Elektron	XNYS	17.009999999999998			RELATIVE09	2020-08-28		17.009999999999998		1	2	EQUITY		TRADING_DIV_256			Curve				3a6ffe06-6105-11e9-b710-a3a3d96e3faf	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | FATE | XNAS | Reuters Elektron	XNAS	36.370000000000005			RELATIVE09	2020-08-28		36.370000000000005		1	2	EQUITY		TRADING_DIV_256			Curve				4675d41b-32e8-11ea-6b5a-6641d3ff42bb	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SNDR | XNYS | Reuters Elektron	XNYS	27.31			RELATIVE09	2020-08-28		27.31		1	2	EQUITY		TRADING_DIV_256			Curve				4cc956c7-eb5d-11e9-86c3-e4cad0554687	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | EVRG | XNYS | Reuters Elektron	XNYS	52.084999999999994			RELATIVE09	2020-08-28		52.084999999999994		1	2	EQUITY		TRADING_DIV_256			Curve				4cc9a4e7-eb5d-11e9-86c3-e4cad0554687	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | AMEDICAL | XNAS | Reuters Elektron	XNAS	242.57			RELATIVE09	2020-08-28		242.57		1	2	EQUITY		TRADING_DIV_256			Curve				4fe28d60-6e8e-11ea-c3a3-f39d0e896d95	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | GILEAD USD | XNAS | Reuters Elektron	XNAS	65.20500000000001			RELATIVE09	2020-08-28		65.20500000000001		1	2	EQUITY		TRADING_DIV_256			Curve				5a3ff1f0-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NORDSTROM INC | XNYS | Reuters Elektron	XNYS	15.434999999999999			RELATIVE09	2020-08-28		15.434999999999999		1	2	EQUITY		TRADING_DIV_256			Curve				5a43cec4-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LYONDELLBASEL A | XNYS | Reuters Elektron	XNYS	67.07			RELATIVE09	2020-08-28		67.07		1	2	EQUITY		TRADING_DIV_256			Curve				5a49a40c-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BECTON DICKINSN | XNYS | Reuters Elektron	XNYS	241.81			RELATIVE09	2020-08-28		241.81		1	2	EQUITY		TRADING_DIV_256			Curve				5a4d5e80-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NEKTAR THERAPEU | XNAS | Reuters Elektron	XNAS	18.955			RELATIVE09	2020-08-28		18.955		1	2	EQUITY		TRADING_DIV_256			Curve				5a57a660-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | EQ RESIDENT | XNYS | Reuters Elektron	XNYS	56.589999999999996			RELATIVE09	2020-08-28		56.589999999999996		1	2	EQUITY		TRADING_DIV_256			Curve				5a595258-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | STORE CAPITAL O | XNYS | Reuters Elektron	XNYS	27.07			RELATIVE09	2020-08-28		27.07		1	2	EQUITY		TRADING_DIV_256			Curve				5a5c576e-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DOLLAR TREE INC | XNAS | Reuters Elektron	XNAS	95.44500000000001			RELATIVE09	2020-08-28		95.44500000000001		1	2	EQUITY		TRADING_DIV_256			Curve				5a5ce42c-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HELMERICH PAYNE | XNYS | Reuters Elektron	XNYS	16.985			RELATIVE09	2020-08-28		16.985		1	2	EQUITY		TRADING_DIV_256			Curve				5a5f982a-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Science Applications International Corp | XNYS | Reuters Elektron	XNYS	81.66499999999999			RELATIVE09	2020-08-28		81.66499999999999		1	2	EQUITY		TRADING_DIV_256			Curve				5a6a590e-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | VERIZON COMMS USD | XNYS | Reuters Elektron	XNYS	59.05499999999999			RELATIVE09	2020-08-28		59.05499999999999		1	2	EQUITY		TRADING_DIV_256			Curve				5a6e5f72-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | PULTEGROUP INC | XNYS | Reuters Elektron	XNYS	45.785			RELATIVE09	2020-08-28		45.785		1	2	EQUITY		TRADING_DIV_256			Curve				5a7232d2-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MCKESSON CRP | XNYS | Reuters Elektron	XNYS	153.85			RELATIVE09	2020-08-28		153.85		1	2	EQUITY		TRADING_DIV_256			Curve				5a781562-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | APACHE ORD | XNYS | Reuters Elektron	XNYS	14.585			RELATIVE09	2020-08-28		14.585		1	2	EQUITY		TRADING_DIV_256			Curve				5a7e5166-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DISCOVER FINANC | XNYS | Reuters Elektron	XNYS	53.735			RELATIVE09	2020-08-28		53.735		1	2	EQUITY		TRADING_DIV_256			Curve				5a867094-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CENTENNIAL RES A | XNAS | Reuters Elektron	XNAS	0.74895			RELATIVE09	2020-08-28		0.74895		1	2	EQUITY		TRADING_DIV_256			Curve				5a887b14-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | PERSPECTA ORD | XNYS | Reuters Elektron	XNYS	20.97			RELATIVE09	2020-08-28		20.97		1	2	EQUITY		TRADING_DIV_256			Curve				5a8c2656-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SM ENERGY CO | XNYS | Reuters Elektron	XNYS	2.54			RELATIVE09	2020-08-28		2.54		1	2	EQUITY		TRADING_DIV_256			Curve				5a8ca6c6-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | COMERICA INC | XNYS | Reuters Elektron	XNYS	40.035			RELATIVE09	2020-08-28		40.035		1	2	EQUITY		TRADING_DIV_256			Curve				5a8d4a2c-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | RAYMOND JAMES | XNYS | Reuters Elektron	XNYS	76.01499999999999			RELATIVE09	2020-08-28		76.01499999999999		1	2	EQUITY		TRADING_DIV_256			Curve				5a94bcf8-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CHENIERE ENY L.P | XNYS | Reuters Elektron	XNYS	35.58			RELATIVE09	2020-08-28		35.58		1	2	EQUITY		TRADING_DIV_256			Curve				5a967250-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
