Bof_20200828
CURRENCY	INSTRUMENT_FE	INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	MFAMILY	MGROUP	MTYPE	PL_KEY_FE	PORTFOLIOID	POSITIONID	POSPRICE	POSPRICE_BUY	POSPRICE_SELL	QUANTITY	QUANTITY_BUY	QUANTITY_LIVE	QUANTITY_SELL	REF_DATE	TYPOLOGY	INVESTED	POSITION_CASHFLOW_ID	MARKET_NAME	MIC_JOIN_MKT_ATTR
USD	ACUSHNET HOLDINGS CORP	ACUSHNET HOLDINGS CORP	2583a8d0-514c-11e9-b8d0-ec23cf8de3db	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ACUSHNET HOLDINGS CORP | XNYS | Reuters Elektron	0			0	2914		2914	2020-08-28		251.6999999999971	RELATIVE09 | ACUSHNET HOLDINGS CORP	Reuters Elektron	XNYS
USD	OWENS CORNING	OWENS CORNING	55a5ab66-6809-11e9-b5c0-567da512d6fc	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | OWENS CORNING | XNYS | Reuters Elektron	0			0	653		653	2020-08-28		3722.0999999999985	RELATIVE09 | OWENS CORNING	Reuters Elektron	XNYS
USD	Ruth Hospitality Group	Ruth Hospitality Group	293a16dd-4362-11ea-ba6b-bffbb95b5697	Equities	Equities	Common/Ordinary shares	XNAS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Ruth Hospitality Group | XNAS | Reuters Elektron	0			0	3454		3454	2020-08-28		71.49780000001192	RELATIVE09 | Ruth Hospitality Group	Reuters Elektron	XNAS
USD	LIBERTY LATIN A	LIBERTY LATIN A	5ad2a04a-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNAS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LIBERTY LATIN A | XNAS | Reuters Elektron	45.355943999999944			50	1388		1338	2020-08-28		2267.7971999999972	RELATIVE09 | LIBERTY LATIN A	Reuters Elektron	XNAS
USD	OASIS PETROLEUM	OASIS PETROLEUM	25182a4c-514c-11e9-b8d0-ec23cf8de3db	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | OASIS PETROLEUM | XNYS | Reuters Elektron	0			0	56688		56688	2020-08-28		7294.3503000000055	RELATIVE09 | OASIS PETROLEUM	Reuters Elektron	XNYS
USD	HALLIBURTON CO	HALLIBURTON CO	5a38b8e0-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HALLIBURTON CO | XNYS | Reuters Elektron	12.312923244784423			-5752	4928		10680	2020-08-28		-70823.934504	RELATIVE09 | HALLIBURTON CO	Reuters Elektron	XNYS
EUR	FRESEN MED CARE	FRESEN MED CARE	efa3cce8-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | FRESEN MED CARE | XETR | Xetra T7	572.1333333333363			-3	1513		1516	2020-08-28		-1716.4000000000087	MTAINT | FRESEN MED CARE	Xetra T7	XETR
EUR	L'OREAL	L'OREAL	ef9beed8-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | L'OREAL | MTAH | BIT MTA	274.8293670886072			-395	5751		6146	2020-08-28		-108557.59999999986	MTAINT | L'OREAL	BIT MTA	MTAH
EUR	VONOVIA	VONOVIA	ef9f762a-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	LONG_ONLY	LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | VONOVIA | XETR | Xetra T7	0			0	25000		25000	2020-08-28		-18327	LONG_ONLY | VONOVIA	Xetra T7	XETR
EUR	RDSA MAR21 CALL 14.45 OTC - EPSILON	RDSA MAR21 CALL 14.45 OTC - EPSILON | 15 MAR 21 | C | E | 14.4500000000	bc66e7aa-7710-11e9-9400-98972329be46	Equities	Options	Call	None	EQSSVOLOTC	EQSSVOLOTC | EUR | Equities | Options | Call | RDSA MAR21 CALL 14.45 OTC - EPSILON | 15 MAR 21 | C | E | 14.4500000000 | None | OTC Derivatives	13.415495596887064			-4844.3	2076.12		6920.42	2020-08-28		-64988.685320000004	EQSSVOLOTC | RDSA MAR21 CALL 14.45 OTC - EPSILON | 15 MAR 21 | C | E | 14.4500000000	OTC Derivatives	None
EUR	MIBO1O17000	MIBO1O17000 | 19 MAR 21 | P | E | 17000.0000000000	e99278ac-6cd3-11ea-a480-53318575c5c6	Equities	Options	Put	XDMI	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Put | MIBO1O17000 | 19 MAR 21 | P | E | 17000.0000000000 | XDMI | Borsa Italiana IDEM	1320			-20	0		20	2020-08-28		-66000	EQ-INDEXVOL2 | MIBO1O17000 | 19 MAR 21 | P | E | 17000.0000000000	Borsa Italiana IDEM	XDMI
EUR	EP3 SX5E MAR23 SX5E BDT	EP3 SX5E MAR23 SX5E BDT	343189ce-1f2e-11e9-a2d0-b3645e528b7a	Equities	Miscellaneous	Combined Instruments	ETLX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E MAR23 SX5E BDT | ETLX | EuroTLX Equities	0			0	21018		21018	2020-08-28		-1264377.6275555491	EQ-INDEXVOL2 | EP3 SX5E MAR23 SX5E BDT	EuroTLX Equities	ETLX
EUR	I05681	I05681	a3782f3c-d5e9-11e9-ba50-35a1ce420b26	Equities	Rights	Warrants Call	SEDX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I05681 | SEDX | BIT SEDEX	0.0027294377289905462			-3466300	18662700		22129000	2020-08-28		-9461.04999999993	EQ-INDEXVOL2 | I05681	BIT SEDEX	SEDX
USD	CALERES INC	CALERES INC	a53b8fae-65b8-11e9-b1d0-d1631eb3ac1e	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CALERES INC | XNYS | Reuters Elektron	0			0	3071		3071	2020-08-28		-8042.519705000002	RELATIVE09 | CALERES INC	Reuters Elektron	XNYS
USD	CDK GLOBAL ORD	CDK GLOBAL ORD	5a71df58-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNAS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CDK GLOBAL ORD | XNAS | Reuters Elektron	0			0	227		227	2020-08-28		49.94000000000051	RELATIVE09 | CDK GLOBAL ORD	Reuters Elektron	XNAS
EUR	ATL	ATL	efa0e424-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	LONG_ONLY	LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | ATL | MTAA | BIT MTA	0			0	35000		35000	2020-08-28		-24991.772999999986	LONG_ONLY | ATL	BIT MTA	MTAA
GBP	GLENCORE	GLENCORE	5a92a2ba-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XLON	LONG_ONLY	LONG_ONLY | GBP | Equities | Equities | Common/Ordinary shares | GLENCORE | XLON | LSE Millennium	176.7380922			100000	300000		200000	2020-08-28		176738.0922	LONG_ONLY | GLENCORE	LSE Millennium	XLON
EUR	SES	SES	ef9d7532-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	LONG_ONLY	LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | SES | MTAA | BIT MTA	0			0	16089		16089	2020-08-28		-70559.75430499995	LONG_ONLY | SES	BIT MTA	MTAA
EUR	CARREFOUR	CARREFOUR	efa25142-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	LONG_ONLY	LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | CARREFOUR | XPAR | Euronext Optiq	0			0	85000		85000	2020-08-28		-10595.179999999935	LONG_ONLY | CARREFOUR	Euronext Optiq	XPAR
CHF	ZUR ROSE ORD	ZUR ROSE ORD	5ae646e0-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XSWX	LONG_ONLY	LONG_ONLY | CHF | Equities | Equities | Common/Ordinary shares | ZUR ROSE ORD | XSWX | Reuters Elektron	0			0	4533		4533	2020-08-28		-79793.85229999991	LONG_ONLY | ZUR ROSE ORD	Reuters Elektron	XSWX
GBP	TESCO	TESCO	5a547256-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XLON	LONG_ONLY	LONG_ONLY | GBP | Equities | Equities | Common/Ordinary shares | TESCO | XLON | LSE Millennium	0			0	150000		150000	2020-08-28		8455	LONG_ONLY | TESCO	LSE Millennium	XLON
EUR	COF	COF	efa210ce-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	LONG_ONLY	LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | COF | MTAA | BIT MTA	0.1174317453866668			900000	2940584		2040584	2020-08-28		105688.57084800012	LONG_ONLY | COF	BIT MTA	MTAA
EUR	TECHNIPFMC	TECHNIPFMC	6e4c194c-1f2b-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	LONG_ONLY	LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | TECHNIPFMC | XPAR | Euronext Optiq	0			0	55000		55000	2020-08-28		51133.27500000002	LONG_ONLY | TECHNIPFMC	Euronext Optiq	XPAR
EUR	OESX 202012 P 1200	OESX 202012 P 1200 | 18 DEC 20 | P | E | 1200.0000000000	f960352c-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Put	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202012 P 1200 | 18 DEC 20 | P | E | 1200.0000000000 | XEUR | Eurex NTA	0			0	3000		3000	2020-08-28		-135000	EQ-INDEXVOL2 | OESX 202012 P 1200 | 18 DEC 20 | P | E | 1200.0000000000	Eurex NTA	XEUR
EUR	OEXD 202012 C 121	OEXD 202012 C 121 | 18 DEC 20 | C | E | 121.0000000000	00d12546-1f31-11e9-a2d0-b3645e528b7a	Equities	Options	Call	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OEXD 202012 C 121 | 18 DEC 20 | C | E | 121.0000000000 | XEUR | Eurex NTA	0.03			100	100		0	2020-08-28		300	EQ-INDEXVOL2 | OEXD 202012 C 121 | 18 DEC 20 | C | E | 121.0000000000	Eurex NTA	XEUR
EUR	I06343	I06343	b3f385e2-90e6-11ea-b430-b3e2b66d25c3	Equities	Rights	Warrants Call	SEDX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I06343 | SEDX | BIT SEDEX	0.15447916666666667			-24000	74000		98000	2020-08-28		-3707.5	EQ-INDEXVOL2 | I06343	BIT SEDEX	SEDX
EUR	OESX 202512 P 3000	OESX 202512 P 3000 | 19 DEC 25 | P | E | 3000.0000000000	f95306c2-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Put	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202512 P 3000 | 19 DEC 25 | P | E | 3000.0000000000 | XEUR | Eurex NTA	462.9124660534433			1300	1300		0	2020-08-28		6017862.058694763	EQ-INDEXVOL2 | OESX 202512 P 3000 | 19 DEC 25 | P | E | 3000.0000000000	Eurex NTA	XEUR
GBP	LLOYDS GRP.	LLOYDS GRP.	5b266bda-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XLON	LONG_ONLY	LONG_ONLY | GBP | Equities | Equities | Common/Ordinary shares | LLOYDS GRP. | XLON | LSE Millennium	0			0	2000000		2000000	2020-08-28		19821.173100000015	LONG_ONLY | LLOYDS GRP.	LSE Millennium	XLON
EUR	FIB0I	FIB0I | SEP 20	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	Equities	Futures	Financial Futures	XDMI	LONG_ONLY	LONG_ONLY | EUR | Equities | Futures | Financial Futures | FIB0I | SEP 20 | XDMI | Borsa Italiana IDEM	19876			-10	8		18	2020-08-28		-993800	LONG_ONLY | FIB0I | SEP 20	Borsa Italiana IDEM	XDMI
EUR	MONC	MONC	ef9f1bda-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	LONG_ONLY	LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | MONC | MTAA | BIT MTA	0			0	20000		20000	2020-08-28		94093.3899999999	LONG_ONLY | MONC	BIT MTA	MTAA
EUR	OESX 202512 C 3000	OESX 202512 C 3000 | 19 DEC 25 | C | E | 3000.0000000000	f9530186-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Call	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202512 C 3000 | 19 DEC 25 | C | E | 3000.0000000000 | XEUR | Eurex NTA	2104.311566873549			300	1300		1000	2020-08-28		6312934.7006206475	EQ-INDEXVOL2 | OESX 202512 C 3000 | 19 DEC 25 | C | E | 3000.0000000000	Eurex NTA	XEUR
USD	Shockwave Medical	Shockwave Medical	058b5ef5-1cf0-11ea-460e-8c12ac19b09b	Equities	Equities	Common/Ordinary shares	XNAS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Shockwave Medical | XNAS | Reuters Elektron	0			0	502		502	2020-08-28		1375.831400000001	RELATIVE09 | Shockwave Medical	Reuters Elektron	XNAS
USD	WESTERN DGTL CRP	WESTERN DGTL CRP	5abe5590-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNAS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | WESTERN DGTL CRP | XNAS | Reuters Elektron	0			0	312		312	2020-08-28		-171.1800000000003	RELATIVE09 | WESTERN DGTL CRP	Reuters Elektron	XNAS
USD	ENERGY TRANSFER	ENERGY TRANSFER	5a657cf4-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ENERGY TRANSFER | XNYS | Reuters Elektron	0			0	1313		1313	2020-08-28		115.63984900000105	RELATIVE09 | ENERGY TRANSFER	Reuters Elektron	XNYS
USD	RAYMOND JAMES	RAYMOND JAMES	5a94bcf8-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | RAYMOND JAMES | XNYS | Reuters Elektron	0			0	1079		1079	2020-08-28		-681.7599999999948	RELATIVE09 | RAYMOND JAMES	Reuters Elektron	XNYS
GBP	RECKITT BEN. GP	RECKITT BEN. GP	5b0dcf08-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XLON	LONG_ONLY	LONG_ONLY | GBP | Equities | Equities | Common/Ordinary shares | RECKITT BEN. GP | XLON | LSE Millennium	0			0	7000		7000	2020-08-28		-30875.70000000001	LONG_ONLY | RECKITT BEN. GP	LSE Millennium	XLON
EUR	MRL/AC 1,00	MRL/AC 1,00	5acbb8d4-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XMAD	LONG_ONLY	LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | MRL/AC 1,00 | XMAD | Reuters Elektron	7.9169			30000	30000		0	2020-08-28		237507	LONG_ONLY | MRL/AC 1,00	Reuters Elektron	XMAD
EUR	CPR	CPR	ef9c8406-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	TED-EQUITY-2	TED-EQUITY-2 | EUR | Equities | Equities | Common/Ordinary shares | CPR | MTAA | BIT MTA	0			0	150000		150000	2020-08-28		-70974.2640000002	TED-EQUITY-2 | CPR	BIT MTA	MTAA
EUR	OESX 202312 C 3200	OESX 202312 C 3200 | 15 DEC 23 | C | E | 3200.0000000000	f449f5dc-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Call	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202312 C 3200 | 15 DEC 23 | C | E | 3200.0000000000 | XEUR | Eurex NTA	487.70872337398566			2000	2000		0	2020-08-28		9754174.467479713	EQ-INDEXVOL2 | OESX 202312 C 3200 | 15 DEC 23 | C | E | 3200.0000000000	Eurex NTA	XEUR
EUR	MIBO0I21500	MIBO0I21500 | 18 SEP 20 | C | E | 21500.0000000000	88a80d8e-ddc9-11e9-9eb0-e7766f5ef7bc	Equities	Options	Call	XDMI	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO0I21500 | 18 SEP 20 | C | E | 21500.0000000000 | XDMI | Borsa Italiana IDEM	59			-40	20		60	2020-08-28		-5900	EQ-INDEXVOL2 | MIBO0I21500 | 18 SEP 20 | C | E | 21500.0000000000	Borsa Italiana IDEM	XDMI
EUR	OPT_SX5E MAY24 P95 - 4996	OPT_SX5E MAY24 P95 - 4996 | 08 MAY 24 | P | E | 3193.0000000000	bc6ca522-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Put	XXXX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E MAY24 P95 - 4996 | 08 MAY 24 | P | E | 3193.0000000000 | XXXX | Internal	658.2924784128705			-3451.0040740000004	339.17964		3790.1837140000002	2020-08-28		-2271770.0248863734	EQ-INDEXVOL2 | OPT_SX5E MAY24 P95 - 4996 | 08 MAY 24 | P | E | 3193.0000000000	Internal	XXXX
EUR	OPT_SX5E MAR22 CNP 2YFLOOR - 4894	OPT_SX5E MAR22 CNP 2YFLOOR - 4894 | 29 MAR 21 | C | E | .0001000000	bc570e10-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E MAR22 CNP 2YFLOOR - 4894 | 29 MAR 21 | C | E | .0001000000 | XXXX | Internal	3097.920770338811			-1229.2226	28.343725		1257.566325	2020-08-28		-3808034.223909876	EQ-INDEXVOL2 | OPT_SX5E MAR22 CNP 2YFLOOR - 4894 | 29 MAR 21 | C | E | .0001000000	Internal	XXXX
EUR	CAC 40 DE1 5000C	CAC 40 DE1 5000C | 17 DEC 21 | C | E | 5000.0000000000	7dac230c-5151-11e9-b8d0-ec23cf8de3db	Equities	Options	Call	XMON	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | CAC 40 DE1 5000C | 17 DEC 21 | C | E | 5000.0000000000 | XMON | Reuters Elektron	868.1267304788721			150	150		0	2020-08-28		1302190.0957183081	EQ-INDEXVOL2 | CAC 40 DE1 5000C | 17 DEC 21 | C | E | 5000.0000000000	Reuters Elektron	XMON
USD	CPRI	CPRI	49895ab4-9f1b-11e9-a820-613b1ee7f531	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CPRI | XNYS | Reuters Elektron	0			0	3704		3704	2020-08-28		-7507.839512000006	RELATIVE09 | CPRI	Reuters Elektron	XNYS
USD	SPIRIT AEROSYSTEMS HOLDINGS INC	SPIRIT AEROSYSTEMS HOLDINGS INC	c461fbc0-56b8-11e9-b970-658c421d7d67	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SPIRIT AEROSYSTEMS HOLDINGS INC | XNYS | Reuters Elektron	0			0	157		157	2020-08-28		-668.8200000000015	RELATIVE09 | SPIRIT AEROSYSTEMS HOLDINGS INC	Reuters Elektron	XNYS
USD	Hancock Whitney Corp	Hancock Whitney Corp	575b7de6-a2fb-11e9-a750-26b21923e0d9	Equities	Equities	Common/Ordinary shares	XNAS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Hancock Whitney Corp | XNAS | Reuters Elektron	0			0	414		414	2020-08-28		-666.0999179999999	RELATIVE09 | Hancock Whitney Corp	Reuters Elektron	XNAS
USD	PLAB	PLAB	ea5d8f79-4c0c-11ea-abf4-48ee3337ad87	Equities	Equities	Common/Ordinary shares	XNAS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | PLAB | XNAS | Reuters Elektron	0			0	5828		5828	2020-08-28		-3564.4048000000184	RELATIVE09 | PLAB	Reuters Elektron	XNAS
USD	EATON ORD	EATON ORD	5a526ec0-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	RELATIVE09	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | EATON ORD | XNYS | Reuters Elektron	0			0	635		635	2020-08-28		-111.11999999998807	RELATIVE09 | EATON ORD	Reuters Elektron	XNYS
USD	SPX Sep0 3300.0C	SPX Sep0 3300.0C | 18 SEP 20 | C | E | 3300.0000000000	731e060e-90c5-11e9-8de0-b0e7b3c240fb	Equities	Options	Call	OPRA	TED-EQUITY-2	TED-EQUITY-2 | USD | Equities | Options | Call | SPX Sep0 3300.0C | 18 SEP 20 | C | E | 3300.0000000000 | OPRA | Reuters Elektron	64.4625			-40	0		40	2020-08-28		-257850	TED-EQUITY-2 | SPX Sep0 3300.0C | 18 SEP 20 | C | E | 3300.0000000000	Reuters Elektron	OPRA
USD	SPX Sep0 3380.0C	SPX Sep0 3380.0C | 18 SEP 20 | C | E | 3380.0000000000	edaec0d8-a61e-11ea-b9a0-7872f411f6c8	Equities	Options	Call	OPRA	TED-EQUITY-2	TED-EQUITY-2 | USD | Equities | Options | Call | SPX Sep0 3380.0C | 18 SEP 20 | C | E | 3380.0000000000 | OPRA | Reuters Elektron	26.9			25	25		0	2020-08-28		67250	TED-EQUITY-2 | SPX Sep0 3380.0C | 18 SEP 20 | C | E | 3380.0000000000	Reuters Elektron	OPRA
EUR	OTC SD3E C1300 DEC25 - STRUCT	OTC SD3E C1300 DEC25 - STRUCT | 19 DEC 25 | C | E | 1300.0000000000	9e69fed6-e78a-11ea-b7f0-9b329fe26e9b	Equities	Options	Call	XOFF	EQIDXVOTC	EQIDXVOTC | EUR | Equities | Options | Call | OTC SD3E C1300 DEC25 - STRUCT | 19 DEC 25 | C | E | 1300.0000000000 | XOFF | OTC Derivatives	146			10000	10000		0	2020-08-28		1460000	EQIDXVOTC | OTC SD3E C1300 DEC25 - STRUCT | 19 DEC 25 | C | E | 1300.0000000000	OTC Derivatives	XOFF
EUR	0_EUR_SELDIV X1560 23 - OTC STRUC DESK	0_EUR_SELDIV X1560 23 - OTC STRUC DESK | 15 DEC 23 | P | E | 1560.0000000000	ba59d030-7710-11e9-9400-98972329be46	Equities	Options	Put	XOFF	EQIDXVOTC	EQIDXVOTC | EUR | Equities | Options | Put | 0_EUR_SELDIV X1560 23 - OTC STRUC DESK | 15 DEC 23 | P | E | 1560.0000000000 | XOFF | OTC Derivatives	244.86999999999998			8000	8000		0	2020-08-28		1958959.9999999998	EQIDXVOTC | 0_EUR_SELDIV X1560 23 - OTC STRUC DESK | 15 DEC 23 | P | E | 1560.0000000000	OTC Derivatives	XOFF
EUR	OTC SD3E P1300 DEC25 - STRUCT	OTC SD3E P1300 DEC25 - STRUCT | 19 DEC 25 | P | E | 1300.0000000000	9e74564c-e78a-11ea-b7f0-9b329fe26e9b	Equities	Options	Put	XOFF	EQIDXVOTC	EQIDXVOTC | EUR | Equities | Options | Put | OTC SD3E P1300 DEC25 - STRUCT | 19 DEC 25 | P | E | 1300.0000000000 | XOFF | OTC Derivatives	282			10000	10000		0	2020-08-28		2820000	EQIDXVOTC | OTC SD3E P1300 DEC25 - STRUCT | 19 DEC 25 | P | E | 1300.0000000000	OTC Derivatives	XOFF
EUR	OESX 202112 C 2800	OESX 202112 C 2800 | 17 DEC 21 | C | E | 2800.0000000000	f3835a4e-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Call	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202112 C 2800 | 17 DEC 21 | C | E | 2800.0000000000 | XEUR | Eurex NTA	806.5258453959865			-2000	0		2000	2020-08-28		-16130516.90791973	EQ-INDEXVOL2 | OESX 202112 C 2800 | 17 DEC 21 | C | E | 2800.0000000000	Eurex NTA	XEUR
EUR	OEXD 202212 C 110	OEXD 202212 C 110 | 16 DEC 22 | C | E | 110.0000000000	f4481e56-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Call	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Call | OEXD 202212 C 110 | 16 DEC 22 | C | E | 110.0000000000 | XEUR | Eurex NTA	2.5			10	10		0	2020-08-28		2500	EQ-INDEXVOL2 | OEXD 202212 C 110 | 16 DEC 22 | C | E | 110.0000000000	Eurex NTA	XEUR
EUR	OESB 202212 P 100	OESB 202212 P 100 | 16 DEC 22 | P | E | 100.0000000000	faa0738e-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Put	XEUR	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESB 202212 P 100 | 16 DEC 22 | P | E | 100.0000000000 | XEUR | Eurex NTA	23.90743681488805			3000	3000		0	2020-08-28		3586115.5222332077	EQ-INDEXVOL2 | OESB 202212 P 100 | 16 DEC 22 | P | E | 100.0000000000	Eurex NTA	XEUR
EUR	I05853	I05853	40768eaa-1659-11ea-b3f0-689a4e2fd020	Equities	Rights	Warrants Call	SEDX	EQ-INDEXVOL2	EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I05853 | SEDX | BIT SEDEX	0.017933333333333332			-150000	100000		250000	2020-08-28		-2690	EQ-INDEXVOL2 | I05853	BIT SEDEX	SEDX
EUR	OPT_SD3E JAN25 CATM - 4412	OPT_SD3E JAN25 CATM - 4412 | 29 JAN 25 | C | E | 2148.6800000000	bbe03c40-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JAN25 CATM - 4412 | 29 JAN 25 | C | E | 2148.6800000000 | XXXX | Internal	9.138767837809919			27747.267239999997	27921.792989999998		174.52575	2020-08-28		253575.83344002877	VOL_STCK_AA_PR | OPT_SD3E JAN25 CATM - 4412 | 29 JAN 25 | C | E | 2148.6800000000	Internal	XXXX
EUR	CERT SD3E NOV25 BDT	CERT SD3E NOV25 BDT	34252d14-1f2e-11e9-a2d0-b3645e528b7a	Equities	Miscellaneous	Combined Instruments	ETLX	VOL_STCK_AA_PR	VOL_STCK_AA_PR | EUR | Equities | Miscellaneous | Combined Instruments | CERT SD3E NOV25 BDT | ETLX | EuroTLX Equities	987.3032702549868			-80552	1392		81944	2020-08-28		-79529253.0255797	VOL_STCK_AA_PR | CERT SD3E NOV25 BDT	EuroTLX Equities	ETLX
